Episode,Total Reward,Actor Loss,Critic Loss,Collision Count,Completion Time,Termination State,Step Count,Distance To Goal
670,548.773977790285,-0.05763174593448639,0.032206563744693995,0,27.77,{'Drone1': 'Goal Reached'},41,0.48491988654604706
671,383.602438690657,-0.06600094120949507,0.12444422021508217,0,17.05,{'Drone1': 'Goal Reached'},24,0.4612034844881691
672,435.80724810766515,-0.059982987120747566,0.014309002785012126,0,19.34,{'Drone1': 'Goal Reached'},26,0.3789265363052105
673,401.796668200055,-0.07430557440966368,0.020379384979605675,0,17.81,{'Drone1': 'Goal Reached'},25,0.25385367041567725
674,434.60228440666384,-0.07608373276889324,0.00858636514749378,0,19.31,{'Drone1': 'Goal Reached'},26,0.3662265670464671
675,395.04571693710585,-0.07101418636739254,0.011552398093044758,0,19.02,{'Drone1': 'Goal Reached'},25,0.397466112903173
676,689.7617726599576,0.11366880126297474,0.40538429468870163,0,38.79,{'Drone1': 'Goal Reached'},59,0.36670206365311425
677,404.19512867111774,-0.07636699825525284,0.00499705586116761,0,18.37,{'Drone1': 'Goal Reached'},24,0.4874174400559676
678,406.7383365825271,-0.07282174937427044,0.0148219286929816,0,19.21,{'Drone1': 'Goal Reached'},27,0.3822119260774869
679,477.27289359911424,-0.06336337979882956,0.01615348644554615,0,22.24,{'Drone1': 'Goal Reached'},32,0.25631032829695144
680,495.6706430501365,-0.06725612841546535,0.029902860056608915,0,23.04,{'Drone1': 'Goal Reached'},32,0.48281788474975285
681,418.57995697433495,-0.07135056145489216,0.02865805383771658,0,18.31,{'Drone1': 'Goal Reached'},26,0.40472541051949845
682,508.5653689199611,-0.06774779036641121,0.016845959704369307,0,18.31,{'Drone1': 'Goal Reached'},26,0.07853349098523807
683,444.26319678276286,-0.06325160432606936,0.004342443309724331,0,20.25,{'Drone1': 'Goal Reached'},27,0.24927615868354341
684,468.680153449563,0.18472865177318454,0.012760860845446587,0,21.41,{'Drone1': 'Goal Reached'},31,0.2655151757641995
685,501.4341969416451,-0.06725701969116926,0.050814397633075714,0,25.00,{'Drone1': 'Goal Reached'},35,0.3690288276910595
686,399.4690135953456,-0.02721615554764867,0.10512479022145271,0,18.74,{'Drone1': 'Goal Reached'},25,0.3538909336438653
687,441.71933440146415,-0.048503633588552475,0.012599982554093003,0,17.78,{'Drone1': 'Goal Reached'},25,0.37863179106091394
688,394.3790050315657,-0.05378793925046921,0.00979413406457752,0,17.25,{'Drone1': 'Goal Reached'},24,0.40927904463316084
689,443.8503114539935,-0.06577049940824509,0.02392992516979575,0,22.26,{'Drone1': 'Goal Reached'},30,0.49397458360686314
690,403.80372377155345,-0.06129409000277519,0.010692326235584915,0,17.81,{'Drone1': 'Goal Reached'},25,0.38715755972655075
691,439.6515117691312,-0.06450999993830919,0.0013194638449931517,0,19.57,{'Drone1': 'Goal Reached'},28,0.4720639797389524
692,431.0568871316191,-0.06003254931420088,0.0012027405900880694,0,20.32,{'Drone1': 'Goal Reached'},27,0.4832270851178843
693,404.44837689020994,-0.07522346265614033,0.003663991577923298,0,18.56,{'Drone1': 'Goal Reached'},26,0.47017666669171915
694,387.78132370236483,-0.0632193572819233,0.016496915835887194,0,15.97,{'Drone1': 'Goal Reached'},22,0.35412130818098575
695,407.7409155316206,-0.07108831591904163,0.003987285017501563,0,19.63,{'Drone1': 'Goal Reached'},26,0.33656256705928056
696,422.4548546456382,-0.07958121784031391,0.012035134597681463,0,20.87,{'Drone1': 'Goal Reached'},28,0.49539767739367496
697,472.08226375935493,-0.06624633446335793,0.03591864788904786,0,23.77,{'Drone1': 'Goal Reached'},33,0.4460005482665195
698,362.38184159186955,-0.018655164283700287,0.1344902701675892,0,16.22,{'Drone1': 'Goal Reached'},21,0.45436208691434277
699,376.18757679908276,-0.06543056666851044,0.042404355481266975,0,16.55,{'Drone1': 'Goal Reached'},21,0.3318794014221604
700,372.58889524599175,-0.06279356591403484,0.009797464241273701,0,17.63,{'Drone1': 'Goal Reached'},23,0.41549038199735455
701,440.12502444311633,-0.05891386792063713,0.05482624005526304,0,20.14,{'Drone1': 'Goal Reached'},29,0.4579436329848176
702,437.5888631262362,-0.012649578973650932,0.06895546521991491,0,21.53,{'Drone1': 'Goal Reached'},31,0.43783742910781587
703,404.2262907065145,-0.05816870089620352,0.014091012417338789,0,19.36,{'Drone1': 'Goal Reached'},26,0.4236414246602455
704,425.9846337850596,-0.05913381464779377,0.010656864731572568,0,17.85,{'Drone1': 'Goal Reached'},24,0.1935919516661769
705,458.78970670558766,-0.06916669569909573,0.01864283694885671,0,18.90,{'Drone1': 'Goal Reached'},27,0.3659060308568851
706,460.9388350565231,-0.059616850689053535,0.017119929427281022,0,21.43,{'Drone1': 'Goal Reached'},31,0.41789040654504966
707,390.34545813024636,-0.0522672226652503,0.019821953028440475,0,18.68,{'Drone1': 'Goal Reached'},25,0.48112641612287316
708,374.51008921053966,-0.05965549312531948,0.02440679376013577,0,17.76,{'Drone1': 'Goal Reached'},23,0.4620949018841458
709,406.8432803589112,-0.06677335314452648,0.006000768742524087,0,19.61,{'Drone1': 'Goal Reached'},26,0.38676037550318604
710,405.55206444829787,-0.04891643673181534,0.0038334507844410837,0,19.04,{'Drone1': 'Goal Reached'},25,0.327806031226532
711,430.3030326352537,-0.0692638922482729,0.003843439742922783,1,22.24,{'Drone1': 'Goal Reached'},30,0.4880816032155839
712,389.7707282774037,-0.0728670284152031,0.006516222871141508,0,17.67,{'Drone1': 'Goal Reached'},25,0.46749917659348617
713,484.446385574789,-0.06026996020227671,0.10056000202894211,0,22.67,{'Drone1': 'Goal Reached'},33,0.47317403294192617
714,454.12427144476084,-0.07957496680319309,0.006419115932658315,0,19.57,{'Drone1': 'Goal Reached'},28,0.3811035993459579
715,460.9724481430096,-0.07041390426456928,0.019024839624762535,4,26.85,{'Drone1': 'Goal Reached'},38,0.34081956633164423
716,526.1423285654554,0.2568496074527502,0.05076951067894697,0,26.21,{'Drone1': 'Goal Reached'},37,0.328086012249116
717,820.3457027591026,-0.016311945393681526,0.2547890767455101,1,52.70,{'Drone1': 'Goal Reached'},79,0.25908679005189067
718,473.25163292218247,-0.057756674475967884,0.0993652455508709,2,29.18,{'Drone1': 'Goal Reached'},42,0.4840747064773926
719,483.57660125865846,-0.06391492858529091,0.041353380773216486,3,33.32,{'Drone1': 'Goal Reached'},46,0.4610670326518069
720,422.98570799362943,-0.056706249713897705,0.017847627867013216,0,21.37,{'Drone1': 'Goal Reached'},31,0.4848020862188056
721,483.42633577518865,-0.05925252102315426,0.05225840304046869,0,24.69,{'Drone1': 'Goal Reached'},35,0.1980679977238632
722,444.1781830396653,-0.0383890001103282,0.03527394589036703,6,26.73,{'Drone1': 'Goal Reached'},37,0.42515251851455726
723,467.5883441518138,-0.069138596765697,0.016696669161319733,5,28.19,{'Drone1': 'Goal Reached'},38,0.4935769573804807
724,499.4504553417838,-0.060518912971019745,0.015438398346304893,0,26.53,{'Drone1': 'Goal Reached'},37,0.4669839569446821
725,484.44936149291453,-0.0622271504253149,0.038507990539073944,12,33.88,{'Drone1': 'Goal Reached'},45,0.16001514901382977
726,467.5606947722806,-0.06951528042554855,0.01249436754733324,5,29.84,{'Drone1': 'Goal Reached'},40,0.49156489906090073
727,571.139668086653,-0.0641440823674202,0.013964638113975525,7,35.80,{'Drone1': 'Goal Reached'},51,0.34530433844798786
728,389.6260477449875,-0.04965088702738285,0.1074052732437849,3,22.34,{'Drone1': 'Goal Reached'},31,0.48591700743250055
729,516.448970166987,-0.06828174833208323,0.020864210091531277,0,24.64,{'Drone1': 'Goal Reached'},34,0.39588089499052237
730,413.76020581281165,-0.07032995950430632,0.024989154655486345,2,22.69,{'Drone1': 'Goal Reached'},30,0.3672327495384407
731,431.5728642739646,-0.06401078496128321,0.03511712374165654,4,23.60,{'Drone1': 'Goal Reached'},33,0.26257366849011765
732,488.6163839141185,-0.057581376284360886,0.1410347055643797,0,28.31,{'Drone1': 'Goal Reached'},42,0.41558569002079293
733,700.3495072051677,-0.020076550892554224,0.21867867559194565,0,38.64,{'Drone1': 'Goal Reached'},57,0.3933220777368013
734,434.384332785325,-0.04161842726171017,0.07575682178139687,8,26.50,{'Drone1': 'Goal Reached'},36,0.4164824316152462
735,532.8535295538509,-0.0287768691778183,0.051598310470581055,2,28.51,{'Drone1': 'Goal Reached'},41,0.3901094556713033
736,419.7853085890922,-0.06812913715839386,0.03122060652822256,2,22.06,{'Drone1': 'Goal Reached'},31,0.40186225752247673
737,579.0800419531229,-0.022666799370199442,0.0437914349604398,15,49.82,{'Drone1': 'Goal Reached'},69,0.3515336182007704
738,444.1221991111657,-0.06584509275853634,0.01768878404982388,0,23.79,{'Drone1': 'Goal Reached'},33,0.4722189780634079
739,482.3100251371328,-0.05834713112562895,0.01584016834385693,1,25.10,{'Drone1': 'Goal Reached'},34,0.2596866971318589
740,846.0782609707612,0.04661583015695214,0.21151479985564947,4,55.53,{'Drone1': 'Goal Reached'},81,0.16011642236747706
741,564.0845023745229,-0.060791018418967724,0.041509008035063744,4,30.31,{'Drone1': 'Goal Reached'},43,0.2701579644074381
742,443.0045865176401,-0.057019419968128204,0.07709958404302597,6,26.47,{'Drone1': 'Goal Reached'},37,0.3057093621254395
743,422.4483073196542,-0.05692840926349163,0.07912939321249723,2,20.28,{'Drone1': 'Goal Reached'},28,0.17424417613875953
744,385.8518408846968,-0.03060407331213355,0.02107881475239992,3,24.38,{'Drone1': 'Goal Reached'},32,0.4670459022648801
745,377.27691334513577,-0.07226768136024475,0.009702954557724297,2,19.51,{'Drone1': 'Goal Reached'},27,0.46897677581044617
746,579.8463905423969,-0.03567115310579538,0.28612249344587326,0,34.57,{'Drone1': 'Goal Reached'},52,0.4485772616194061
747,409.2404790763596,-0.06321535259485245,0.027740018907934427,0,23.37,{'Drone1': 'Goal Reached'},34,0.4123043803845667
748,420.542117667447,-0.06890336610376835,0.013270278926938772,2,25.23,{'Drone1': 'Goal Reached'},36,0.4612736853178288
749,872.0110190269298,0.14598667668178678,0.4037790521979332,4,55.06,{'Drone1': 'Goal Reached'},82,0.48513449516980456
750,393.3050047328843,-0.05829279776662588,0.049349067732691765,4,26.57,{'Drone1': 'Goal Reached'},35,0.4101896978606959
751,442.9540327349247,-0.06458916049450636,0.010956589598208666,13,34.62,{'Drone1': 'Goal Reached'},46,0.47001183064623825
752,423.22772200109887,-0.07048167288303375,0.006052230251953006,1,24.03,{'Drone1': 'Goal Reached'},32,0.20535513104542422
753,421.8503825893364,0.6846933690831065,0.013799281092360616,5,27.19,{'Drone1': 'Goal Reached'},38,0.37319169884722403
754,480.8490159977889,-0.07405679486691952,0.031613539904356,1,26.42,{'Drone1': 'Goal Reached'},36,0.36663620727905655
755,400.46629086021926,-0.059433805756270885,0.01339225610718131,2,23.22,{'Drone1': 'Goal Reached'},33,0.320931164236651
756,402.1832474423139,-0.0628430861979723,0.009315732750110328,0,25.77,{'Drone1': 'Goal Reached'},38,0.49398240982560887
757,453.19957781977575,-0.06153171509504318,0.011998857371509075,0,27.75,{'Drone1': 'Goal Reached'},41,0.4074636537714917
758,599.3344409920711,-0.03642518422566354,0.09300712309777737,2,40.00,{'Drone1': 'Goal Reached'},59,0.24081016240953024
759,835.8887377267749,-0.07134369597770274,0.06819815281778574,7,58.68,{'Drone1': 'Goal Reached'},87,0.3915834496685538
760,452.9329100216832,-0.05353980138897896,0.13305822387337685,3,36.05,{'Drone1': 'Goal Reached'},51,0.3474152006520358
761,421.05624750074503,-0.051533292047679424,0.06259085051715374,9,37.32,{'Drone1': 'Goal Reached'},53,0.4560023705082201
762,432.7854117085703,-0.069784602150321,0.025113068521022797,5,30.79,{'Drone1': 'Goal Reached'},42,0.43816377132512313
763,411.5748837472323,-0.07102874480187893,0.014182771556079388,0,30.32,{'Drone1': 'Goal Reached'},43,0.39931713404094876
764,446.6573418132426,-0.0640520891174674,0.009797700331546366,6,36.19,{'Drone1': 'Goal Reached'},50,0.2639126752921295
765,483.5897585492768,-0.07054676301777363,0.021803097100928426,5,35.42,{'Drone1': 'Goal Reached'},51,0.49037843800443737
766,444.76423178601135,-0.05646528210490942,0.013558830367401242,3,28.64,{'Drone1': 'Goal Reached'},39,0.4902064745358758
767,440.54348260313304,0.02988651508348994,0.09911938011646271,58,84.69,{'Drone1': 'Goal Reached'},111,0.31124493836882394
768,4.9124270413414886,0.3640529327094555,0.6507506631314754,68,89.43,{'Drone1': 'Timeout'},120,9.533878106614901
769,-10.65873245390577,0.33060068637132645,0.32106644846498966,68,91.51,{'Drone1': 'Timeout'},120,10.881709828791982
770,-7.0857153647263456,0.36826037988066673,0.1258127074688673,67,90.75,{'Drone1': 'Timeout'},120,10.757190893135482
771,-5.989017811839536,0.34217896312475204,0.29009572602808475,58,91.84,{'Drone1': 'Timeout'},120,9.437538997373641
772,-9.843082260721246,0.3967578038573265,0.35790036618709564,64,90.70,{'Drone1': 'Timeout'},120,10.64684641876801
773,450.7765665028273,-0.05482586193829775,0.9228451699018478,1,31.38,{'Drone1': 'Goal Reached'},46,0.4977124838561751
774,495.3909257919929,-0.0578790046274662,0.5526806190609932,4,44.16,{'Drone1': 'Goal Reached'},62,0.25253221241997087
775,516.0405721488789,-0.057104785926640034,0.44132667034864426,1,34.37,{'Drone1': 'Goal Reached'},48,0.3410805495965735
776,521.6730078660382,-0.07623974978923798,0.19802988693118095,10,39.31,{'Drone1': 'Goal Reached'},53,0.26563556812960587
777,422.6157456815977,-0.06061343476176262,0.12658078223466873,5,29.41,{'Drone1': 'Goal Reached'},40,0.46047562364628924
778,530.8542617067308,-0.038912239484488964,0.049716279841959476,3,37.91,{'Drone1': 'Goal Reached'},56,0.14772624223089265
779,517.9818990083859,0.2715081702917814,0.04116564150899649,3,32.76,{'Drone1': 'Goal Reached'},46,0.2861914532273524
780,457.25816802351153,-0.05780950654298067,0.052597432397305965,5,36.20,{'Drone1': 'Goal Reached'},52,0.3067954040146669
781,408.5454899108122,0.01940199628006667,0.1451281849294901,80,87.83,{'Drone1': 'Goal Reached'},111,0.4646716683263098
782,-56.683140769246634,0.3342159427702427,0.5686774924397469,109,96.01,{'Drone1': 'Timeout'},120,5.44659058611887
783,399.71861676492216,-0.0648720171302557,0.11696391180157661,5,33.43,{'Drone1': 'Goal Reached'},46,0.49289782038396757
784,404.6893506086151,1.0919121354818344,0.10592657327651978,26,47.04,{'Drone1': 'Goal Reached'},62,0.3767623433513504
785,356.2734712696892,0.012889808975160122,0.08247613301500678,49,67.24,{'Drone1': 'Goal Reached'},89,0.4179779519857336
786,436.6147586152641,0.03235242748633027,0.04176622349768877,24,57.74,{'Drone1': 'Goal Reached'},79,0.43441760357391823
787,526.7180206231392,0.11700686533004045,0.038970916997641325,11,48.72,{'Drone1': 'Goal Reached'},69,0.17393742928511374
788,425.3758030553689,-0.06868515722453594,0.01757503068074584,2,32.13,{'Drone1': 'Goal Reached'},47,0.4719892464323739
789,-22.52539370679286,0.5348856449127197,0.8070560395717621,96,96.00,{'Drone1': 'Timeout'},120,7.89879296417939
790,425.2839249252298,-0.020557582145556808,0.07145880535244942,3,29.78,{'Drone1': 'Goal Reached'},41,0.34271922055564696
791,547.1143743076634,-0.06392715498805046,0.0713947219774127,4,38.31,{'Drone1': 'Goal Reached'},56,0.4197502057070866
792,703.0974103186091,-0.07546257274225354,0.07141340244561434,39,86.18,{'Drone1': 'Goal Reached'},120,0.31926224799355074
793,-53.89933207187782,0.19648256548680365,0.5059636682271957,110,95.71,{'Drone1': 'Timeout'},120,3.5773333615914393
794,65.10565248459181,0.011395643872674555,0.2366965115070343,70,91.54,{'Drone1': 'Timeout'},120,0.7951932262937247
795,450.8164836712486,-0.04836458479985595,0.06593651231378317,40,70.93,{'Drone1': 'Goal Reached'},95,0.42685035542906624
796,-10.780825412572351,0.09083331865258515,0.26199620217084885,65,92.09,{'Drone1': 'Timeout'},120,2.5163043809350194
797,641.7228528344351,0.014837008202448487,0.23120946250855923,7,50.06,{'Drone1': 'Goal Reached'},72,0.27908307813747196
798,-23.531222496509454,0.34757618978619576,0.4334433041512966,62,91.42,{'Drone1': 'Timeout'},120,8.4533503515294
799,-85.55252183841039,0.3445950821042061,0.34123765118420124,110,95.96,{'Drone1': 'Timeout'},120,18.58859399071213
800,-31.450673106674206,0.33664813078939915,0.27734600007534027,86,94.20,{'Drone1': 'Timeout'},120,15.27127696807223
801,77.14454163821878,0.27937255054712296,0.21422960050404072,21,84.04,{'Drone1': 'Timeout'},120,15.865158000989492
802,20.292211188526743,0.3579229321330786,0.11474992614239454,47,88.28,{'Drone1': 'Timeout'},120,14.767676108953285
803,-124.41044805985838,0.395341619849205,0.24912447109818459,129,100.40,{'Drone1': 'Timeout'},120,20.954022574859827
804,-106.53064893272168,0.3816576153039932,0.10556539613753557,123,98.75,{'Drone1': 'Timeout'},120,22.134901146765195
805,-40.35127653623206,0.41385573893785477,0.1773487599566579,95,95.58,{'Drone1': 'Timeout'},120,20.831519379584645
806,-91.67374494242611,0.3827129378914833,0.13917600829154253,113,98.01,{'Drone1': 'Timeout'},120,20.3848067119268
807,-105.16134416693723,0.3762471079826355,0.08263421803712845,128,99.82,{'Drone1': 'Timeout'},120,20.91528494558174
808,-35.14113532004935,0.34161488711833954,0.0857785064727068,90,92.72,{'Drone1': 'Timeout'},120,19.738713461139614
809,71.15347236859297,0.28039005398750305,0.06193956872448325,27,84.42,{'Drone1': 'Timeout'},120,19.570918314734556
810,110.93461494551238,0.39057804830372334,0.21734561771154404,20,82.51,{'Drone1': 'Timeout'},120,9.329188231371566
811,441.11393081993725,-0.02857036516070366,0.975360557436943,2,32.45,{'Drone1': 'Goal Reached'},45,0.4379852782878591
812,692.9535271594971,-0.07596727600321174,0.5979230105876923,0,47.60,{'Drone1': 'Goal Reached'},71,0.4754301269135597
813,820.3313764755314,-0.03616088487615343,0.3565883468836546,8,65.80,{'Drone1': 'Goal Reached'},98,0.3309568017428343
814,560.5579516937435,-0.02219064487144351,0.15111976745538414,2,50.64,{'Drone1': 'Goal Reached'},76,0.4500187718953502
815,450.7902849051972,0.010647331364452839,0.10562463756650686,27,60.99,{'Drone1': 'Goal Reached'},84,0.39780211632424045
816,461.7406461208197,-0.06533052399754524,0.05016743764281273,8,35.80,{'Drone1': 'Goal Reached'},51,0.32962664464173524
817,743.6537567633502,-0.16400276310741901,0.15831812843680382,0,49.36,{'Drone1': 'Goal Reached'},74,0.4252050603362178
818,661.7136768178678,-0.015408424194902182,0.3180401250720024,0,78.08,{'Drone1': 'Timeout'},120,1.2116543791442693
819,59.547159759347146,0.011302796192467213,0.48320789262652397,71,91.69,{'Drone1': 'Timeout'},120,0.8637353334938624
820,564.6186355004588,-0.06575192417949438,0.1401550155133009,17,60.76,{'Drone1': 'Goal Reached'},87,0.3966037800250233
821,858.9811056777171,0.00964860524982214,0.2590578366070986,8,71.09,{'Drone1': 'Goal Reached'},104,0.3471255507156933
822,531.7058738023901,-0.041323318146169186,0.11947576142847538,5,39.29,{'Drone1': 'Goal Reached'},57,0.23772320998409951
823,613.455515136526,0.04768851771950722,0.07867460697889328,0,37.74,{'Drone1': 'Goal Reached'},57,0.4954907261367716
824,453.9309004600618,0.013274580240249634,0.10614652512595057,18,64.85,{'Drone1': 'Goal Reached'},91,0.44543569776839
825,-73.3787747347469,0.3753226064145565,0.5895366743206978,98,94.11,{'Drone1': 'Timeout'},120,19.44168389168772
826,-45.14251647884459,0.35081788524985313,0.2882504668086767,71,90.60,{'Drone1': 'Timeout'},120,19.530587546916554
827,-0.27504090096496636,0.35285570472478867,0.06834848923608661,46,86.41,{'Drone1': 'Timeout'},120,18.58944649575809
828,44.20080226775091,0.4963609389960766,0.19461353868246078,32,84.54,{'Drone1': 'Timeout'},120,9.671181646237775
829,36.81161825371854,0.17154232366010547,0.07556886225938797,37,86.93,{'Drone1': 'Timeout'},120,18.757194870942367
830,20.501457110483027,-0.07147007202729583,0.0778455650433898,62,89.74,{'Drone1': 'Timeout'},120,19.67432302878296
831,130.02428589395242,-0.047746857948368415,0.14176866691559553,28,83.56,{'Drone1': 'Timeout'},120,18.730733267271606
832,15.530688859566917,-0.07819355558604002,0.07506187609396875,53,88.94,{'Drone1': 'Timeout'},120,19.363690669101288
833,83.43876582287906,-0.03269335627555847,0.04870899161323905,30,83.86,{'Drone1': 'Timeout'},120,19.018830021405986
834,615.0914755575568,0.4695970630273223,0.9996909648180008,0,70.94,{'Drone1': 'Goal Reached'},109,0.26368495125569513
835,6.873393438151097,-0.010444805724546313,0.10940210800617933,40,85.71,{'Drone1': 'Timeout'},120,18.919587719558866
836,-52.7273928683881,-0.04438941180706024,0.09358343109488487,84,93.46,{'Drone1': 'Timeout'},120,20.523416549955716
837,-91.93224379605742,-0.030281422659754753,0.09135851776227355,102,96.38,{'Drone1': 'Timeout'},120,17.95029658881902
838,118.4713470057248,0.019589909352362156,0.3931867927312851,36,85.68,{'Drone1': 'Timeout'},120,1.2308153722987247
839,-54.43363714520404,-0.06695088266860694,0.06456114165484905,86,94.76,{'Drone1': 'Timeout'},120,16.303388424002698
840,12.463444709003543,-0.06644545425660908,0.04420664254575968,41,85.52,{'Drone1': 'Timeout'},120,20.548550142860524
841,-54.187787252802394,-0.05520550056826323,0.060208202339708805,88,93.68,{'Drone1': 'Timeout'},120,18.064797916105963
842,7.021672970654921,-0.06996599584817886,0.07289617182686925,54,87.14,{'Drone1': 'Timeout'},120,19.77944960720374
843,-19.419582036201906,-0.06683932431042194,0.03912519756704569,68,91.49,{'Drone1': 'Timeout'},120,18.05380111864833
844,-12.908834237033352,-0.02733888174407184,0.08144549699500203,60,87.34,{'Drone1': 'Timeout'},120,21.805952746934228
845,39.62262757817946,0.00026845926186069846,0.1682585971429944,24,82.95,{'Drone1': 'Timeout'},120,17.155260394882166
846,-18.772062616729485,-0.0671147346147336,0.07170549873262644,62,90.52,{'Drone1': 'Timeout'},120,17.833450073550935
847,-4.6329573927837036,-0.0658063511364162,0.04682612931355834,58,87.85,{'Drone1': 'Timeout'},120,20.20172122716079
848,-6.472486116434062,-0.05257347598671913,0.024848042288795114,52,86.27,{'Drone1': 'Timeout'},120,20.474300205284884
849,18.250711858094455,0.010733141796663404,0.13334069028496742,41,84.80,{'Drone1': 'Timeout'},120,17.85370356226143
850,37.6559988743668,0.037849293439649045,0.18252531625330448,27,84.41,{'Drone1': 'Timeout'},120,13.51865553439045
851,54.7514794129347,0.02114272676408291,0.21644715033471584,16,81.34,{'Drone1': 'Timeout'},120,16.21989816853091
852,68.2788196677856,-0.02044398314319551,0.2842312753200531,0,77.06,{'Drone1': 'Timeout'},120,12.275878189466143
853,70.25697919725224,-0.05181430862285197,0.0599981676787138,6,79.37,{'Drone1': 'Timeout'},120,19.009814035088326
854,23.22712665434613,-0.061663241824135184,0.17241071444004774,34,83.80,{'Drone1': 'Timeout'},120,24.97984395609729
855,59.66662744786824,-0.049745712080039084,0.06307866191491485,19,83.11,{'Drone1': 'Timeout'},120,22.709945993237294
856,64.94825938320787,-0.04295704327523708,0.031919516855850816,12,79.70,{'Drone1': 'Timeout'},120,20.310330525368144
